bnf_code,drug_name,chemical_substance,year,items
0403010,Clomipramine HCl_Liq Spec 25mg/5ml,Other,2001,97.0
0403010,Clomipramine HCl_Oral Soln 50mg/5ml,Other,2015,83.0
0403010,Clomipramine HCl_Cap 50mg,Other,2007,111570.0
0403010,Clomipramine HCl_Liq Spec 50mg/5ml,Other,2008,85.0
0403010,Clomipramine HCl_Liq Spec 50mg/5ml,Other,2009,199.0
0403010,Clomipramine HCl_Liq Spec 50mg/5ml,Other,2014,159.0
0403010,Clomipramine HCl_Liq Spec 50mg/5ml,Other,2013,169.0
0403010,Clomipramine HCl_Cap 50mg,Other,1998,97300.0
0403010,Clomipramine HCl_Cap 10mg,Other,2005,79959.0
0403010,Clomipramine HCl_Cap 10mg,Other,2003,83460.0
0403010,Clomipramine HCl_Cap 25mg,Other,2006,120119.0
0403010,Clomipramine HCl_Liq Spec 50mg/5ml,Other,2012,145.0
0403010,Clomipramine HCl_Liq Spec 25mg/5ml,Other,2015,3.0
0403010,Clomipramine HCl_Cap 50mg,Other,2012,124780.0
0403010,Clomipramine HCl_Cap 10mg,Other,2010,73424.0
0403010,Clomipramine HCl_Cap 50mg,Other,2017,134797.0
0403010,Clomipramine HCl_Cap 50mg,Other,2014,106029.0
0403010,Clomipramine HCl_Liq Spec 25mg/5ml,Other,2011,37.0
0403010,Clomipramine HCl_Liq Spec 10mg/5ml,Other,2014,1.0
0403010,Clomipramine HCl_Cap 50mg,Other,2008,114216.0
0403010,Clomipramine HCl_Cap 10mg,Other,2002,85132.0
0403010,Clomipramine HCl_Cap 25mg,Other,2005,122222.0
0403010,Clomipramine HCl_Liq Spec 25mg/5ml,Other,2014,7.0
0403010,Clomipramine HCl_Cap 50mg,Other,2009,117238.0
0403010,Clomipramine HCl_Liq Spec 25mg/5ml,Other,2002,178.0
0403010,Clomipramine HCl_Cap 50mg,Other,2004,108217.0
0403010,Clomipramine HCl_Cap 10mg,Other,2008,76775.0
0403010,Clomipramine HCl_Cap 10mg,Other,1999,78000.0
0403010,Clomipramine HCl_Cap 10mg,Other,2011,71441.0
0403010,Clomipramine HCl_Cap 25mg,Other,2010,112307.0
0403010,Clomipramine HCl_Cap 50mg,Other,2000,103991.0
0403010,Clomipramine HCl_Cap 25mg,Other,2017,97318.0
0403010,Clomipramine HCl_Cap 50mg,Other,2010,118573.0
0403010,Clomipramine HCl_Cap 10mg,Other,2017,63753.0
0403010,Clomipramine HCl_Cap 10mg,Other,1998,92000.0
0403010,Clomipramine HCl_Cap 50mg,Other,2006,108771.0
0403010,Anafranil_Cap 25mg,Other,2008,10259.0
0403010,Anafranil_Syr 25mg/5ml,Other,1998,6800.0
0403010,Anafranil_Cap 25mg,Other,2013,4130.0
0403010,Anafranil_Cap 10mg,Other,2003,14954.0
0403010,Anafranil_Cap 10mg,Other,2004,13219.0
0403010,Anafranil_Cap 10mg,Other,2012,6383.0
0403010,Anafranil Sr_Tab 75mg,Other,2016,10199.0
0403010,Anafranil Sr_Tab 75mg,Other,2000,20911.0
0403010,Anafranil Sr_Tab 75mg,Other,2008,30942.0
0403010,Anafranil_Syr 25mg/5ml,Other,1999,6500.0
0403010,Anafranil_Cap 50mg,Other,2013,2422.0
0403010,Anafranil_Cap 10mg,Other,2005,11503.0
0403010,Anafranil_Cap 50mg,Other,2016,3.0
0403010,Anafranil_Cap 25mg,Other,2016,27.0
0403010,Anafranil_Cap 50mg,Other,2003,7257.0
0403010,Anafranil_Cap 50mg,Other,2002,8876.0
0403010,Anafranil_Syr 25mg/5ml,Other,2001,2985.0
0403010,Anafranil_Cap 10mg,Other,2009,8462.0
0403010,Anafranil_Cap 10mg,Other,2007,9677.0
0403010,Anafranil_Cap 50mg,Other,2004,6405.0
0403010,Anafranil_Cap 25mg,Other,2006,12543.0
0403010,Anafranil_Cap 10mg,Other,2011,7360.0
0403010,Anafranil_Cap 50mg,Other,1999,18600.0
0403010,Anafranil_Cap 10mg,Other,2008,8910.0
0403010,Anafranil_Cap 10mg,Other,2006,10593.0
0403010,Anafranil_Cap 50mg,Other,2010,4103.0
0403010,Anafranil_Cap 10mg,Other,2013,5506.0
0403010,Anafranil Sr_Tab 75mg,Other,2012,28777.0
0403010,Anafranil_Cap 10mg,Other,1999,49000.0
0403010,Anafranil_Cap 10mg,Other,2014,1115.0
0403010,Anafranil_Cap 25mg,Other,2010,8267.0
0403010,Anafranil_Cap 50mg,Other,2001,10660.0
0403010,Anafranil Sr_Tab 75mg,Other,2009,30440.0
0403010,Anafranil_Cap 25mg,Other,2005,13930.0
0403010,Anafranil_Cap 25mg,Other,2015,51.0
0403010,Anafranil Sr_Tab 75mg,Other,2014,32980.0
0403010,Anafranil Sr_Tab 75mg,Other,2005,32002.0
0403010,Anafranil Sr_Tab 75mg,Other,2015,29531.0
0403010,Anafranil_Cap 25mg,Other,2001,30100.0
0403010,Anafranil_Cap 25mg,Other,2012,4763.0
0403010,Anafranil_Cap 25mg,Other,2009,9578.0
0403010,Anafranil_Cap 25mg,Other,1998,60300.0
0403010,Anafranil_Cap 25mg,Other,1999,59900.0
0403010,Anafranil Sr_Tab 75mg,Other,2010,29822.0
0403010,Anafranil Sr_Tab 75mg,Other,2002,32212.0
0403010,Anafranil_Cap 50mg,Other,2012,3213.0
0403010,Anafranil Sr_Tab 75mg,Other,1998,35100.0
0403010,Anafranil_Cap 25mg,Other,2000,37283.0
0403010,Anafranil_Cap 50mg,Other,2007,4722.0
0403010,Anafranil_Cap 10mg,Other,1998,43900.0
0403010,Anafranil_Cap 10mg,Other,2002,18145.0
0403010,Anafranil_Syr 25mg/5ml,Other,2000,5790.0
0403010,Anafranil_Cap 50mg,Other,2009,4294.0
0403010,Anafranil Sr_Tab 75mg,Other,2011,28950.0
0403010,Anafranil_Cap 10mg,Other,2016,38.0
0403010,Anafranil_Syr 25mg/5ml,Other,2010,2.0
0403010,Anafranil Sr_Tab 75mg,Other,2006,31402.0
0403010,Anafranil_Cap 10mg,Other,2000,26793.0
0403010,Anafranil Sr_Tab 75mg,Other,2017,4344.0
0403010,Anafranil Sr_Tab 75mg,Other,2001,32516.0
0403010,Anafranil_Cap 50mg,Other,2011,3803.0
0403010,Anafranil_Cap 10mg,Other,2015,110.0
0403010,Anafranil_Cap 25mg,Other,2003,20342.0
0403010,Anafranil_Cap 50mg,Other,2005,5891.0
0403010,Anafranil Sr_Tab 75mg,Other,2003,32750.0
0403010,Anafranil_Cap 25mg,Other,2014,1440.0
0403010,Anafranil_Cap 10mg,Other,2017,1.0
0403010,Anafranil_Cap 50mg,Other,2014,362.0
0403010,Anafranil_Cap 10mg,Other,2010,8010.0
0403010,Anafranil Sr_Tab 75mg,Other,2004,32084.0
0403010,Anafranil_Cap 50mg,Other,2006,5548.0
0403010,Anafranil_Cap 10mg,Other,2001,22043.0
0403010,Anafranil_Cap 25mg,Other,2002,24949.0
0403010,Anafranil Sr_Tab 75mg,Other,2013,27410.0
0403010,Anafranil_Cap 25mg,Other,2007,11424.0
0403010,Anafranil_Cap 50mg,Other,2015,30.0
0403010,Anafranil_Cap 50mg,Other,1998,19400.0
0403010,Anafranil_Syr 25mg/5ml,Other,2002,173.0
0403010,Anafranil_Cap 25mg,Other,2011,7391.0
0403010,Anafranil_Cap 50mg,Other,2000,12441.0
0403010,Anafranil_Cap 50mg,Other,2008,4539.0
0403010,Anafranil Sr_Tab 75mg,Other,1999,23800.0
0403010,Anafranil_Cap 25mg,Other,2004,16802.0
0403010,Anafranil Sr_Tab 75mg,Other,2007,31450.0
0403010,Tranquax_Cap 50mg,Other,1999,100.0
0403010,Tranquax_Cap 25mg,Other,1998,500.0
0403010,Tranquax_Cap 10mg,Other,1998,400.0
0403010,Tranquax_Cap 50mg,Other,1998,200.0
0403010,Pertofran_Tab 25mg,Other,1998,200.0
0403010,Dosulepin HCl_Oral Soln 25mg/5ml,dosulepin,2018,247.0
0403010,Dosulepin HCl_Oral Susp 25mg/5ml,dosulepin,2018,24.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2018,22.0
0403010,Dosulepin HCl_Tab 25mg,dosulepin,2018,5.0
0403010,Dosulepin HCl_Oral Soln 75mg/5ml,dosulepin,2018,190.0
0403010,Dosulepin HCl_Liq Spec 100mg/5ml,dosulepin,2018,3.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2018,318836.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2018,374402.0
0403010,Prothiaden_Cap 25mg,dosulepin,2018,5583.0
0403010,Prothiaden_Tab 75mg,dosulepin,2018,4567.0
0403010,Dothiepin HCl_Liq Spec 25mg/5ml,dosulepin,1999,400.0
0403010,Dothiepin HCl_Liq Spec 25mg/5ml,dosulepin,1998,500.0
0403010,Dothiepin HCl_Liq Spec 25mg/5ml,dosulepin,2001,425.0
0403010,Dothiepin HCl_Liq Spec 25mg/5ml,dosulepin,2002,638.0
0403010,Dothiepin HCl_Liq Spec 25mg/5ml,dosulepin,2000,284.0
0403010,Dosulepin HCl_Liq Spec 50mg/5ml,dosulepin,2017,1.0
0403010,Dosulepin HCl_Oral Soln 25mg/5ml,dosulepin,2016,358.0
0403010,Dosulepin HCl_Oral Soln 75mg/5ml S/F,dosulepin,2008,168.0
0403010,Dosulepin HCl_Oral Soln 75mg/5ml S/F,dosulepin,2003,1026.0
0403010,Dosulepin HCl_Liq Spec 25mg/5ml,dosulepin,2011,1117.0
0403010,Dosulepin HCl_Tab 25mg,dosulepin,2012,3.0
0403010,Dosulepin HCl_Liq Spec 100mg/5ml,dosulepin,2013,10.0
0403010,Dosulepin HCl_Liq Spec 10mg/5ml,dosulepin,2010,1.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2016,409505.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2015,573057.0
0403010,Dosulepin HCl_Liq Spec 250mg/5ml,dosulepin,2011,3.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2008,950413.0
0403010,Dosulepin HCl_Liq Spec 100mg/5ml,dosulepin,2011,18.0
0403010,Dosulepin HCl_Liq Spec 25mg/5ml,dosulepin,2006,805.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2015,444712.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2011,729.0
0403010,Dosulepin HCl_Oral Soln 25mg/5ml S/F,dosulepin,2007,1606.0
0403010,Dothiepin HCl_Oral Soln 75mg/5ml S/F,dosulepin,2002,904.0
0403010,Dosulepin HCl_Liq Spec 25mg/5ml,dosulepin,2008,1856.0
0403010,Dosulepin HCl_Liq Spec 100mg/5ml,dosulepin,2014,2.0
0403010,Dothiepin HCl_Tab 75mg,dosulepin,1998,1427000.0
0403010,Dosulepin HCl_Oral Soln 75mg/5ml,dosulepin,2017,200.0
0403010,Dosulepin HCl_Liq Spec 20mg/5ml,dosulepin,2010,1.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2003,429.0
0403010,Dosulepin HCl_Oral Soln 25mg/5ml S/F,dosulepin,2004,1916.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2009,1481.0
0403010,Dosulepin HCl_Liq Spec 25mg/5ml,dosulepin,2003,803.0
0403010,Dosulepin HCl_Oral Susp 25mg/5ml,dosulepin,2016,40.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2003,1223713.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2006,407.0
0403010,Dosulepin HCl_Oral Soln 75mg/5ml,dosulepin,2014,350.0
0403010,Dosulepin HCl_Liq Spec 25mg/5ml,dosulepin,2012,998.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2011,762863.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2004,1173723.0
0403010,Dothiepin HCl_Oral Soln 25mg/5ml S/F,dosulepin,2000,1171.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2007,985786.0
0403010,Dosulepin HCl_Liq Spec 125mg/5ml,dosulepin,2010,16.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2012,696306.0
0403010,Dosulepin HCl_Oral Soln 25mg/5ml S/F,dosulepin,2003,1746.0
0403010,Dosulepin HCl_Oral Soln 25mg/5ml,dosulepin,2017,285.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2017,14.0
0403010,Dothiepin HCl_Cap 25mg,dosulepin,1999,1236300.0
0403010,Dosulepin HCl_Oral Susp 75mg/5ml,dosulepin,2013,8.0
0403010,Dothiepin HCl_Oral Soln 25mg/5ml S/F,dosulepin,2002,1461.0
0403010,Dothiepin HCl_Cap 25mg,dosulepin,2002,1269876.0
0403010,Dothiepin HCl_Liq Spec 75mg/5ml,dosulepin,2000,130.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2007,474.0
0403010,Dosulepin HCl_Oral Susp 25mg/5ml,dosulepin,2014,83.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2013,487.0
0403010,Dosulepin HCl_Oral Soln 25mg/5ml S/F,dosulepin,2005,2036.0
0403010,Dothiepin HCl_Liq Spec 75mg/5ml,dosulepin,2001,149.0
0403010,Dosulepin HCl_Oral Soln 25mg/5ml S/F,dosulepin,2008,335.0
0403010,Dothiepin HCl_Cap 25mg,dosulepin,2001,1321576.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2014,486375.0
0403010,Dosulepin HCl_Oral Soln 75mg/5ml S/F,dosulepin,2004,1049.0
0403010,Dothiepin HCl_Oral Soln 75mg/5ml S/F,dosulepin,1998,700.0
0403010,Dothiepin HCl_Cap 25mg,dosulepin,2000,1322354.0
0403010,Dosulepin HCl_Liq Spec 25mg/5ml,dosulepin,2005,951.0
0403010,Dothiepin HCl_Tab 75mg,dosulepin,2000,1464225.0
0403010,Dosulepin HCl_Liq Spec 25mg/5ml,dosulepin,2004,949.0
0403010,Dothiepin HCl_Liq Spec 75mg/5ml,dosulepin,2002,273.0
0403010,Dosulepin HCl_Liq Spec 100mg/5ml,dosulepin,2012,30.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2016,509161.0
0403010,Dosulepin HCl_Liq Spec 150mg/5ml,dosulepin,2011,1.0
0403010,Dosulepin HCl_Liq Spec 100mg/5ml,dosulepin,2016,1.0
0403010,Dothiepin HCl_Oral Soln 25mg/5ml S/F,dosulepin,1999,1500.0
0403010,Dosulepin HCl_Oral Susp 75mg/5ml,dosulepin,2014,37.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2005,504.0
0403010,Dothiepin HCl_Liq Spec 75mg/5ml,dosulepin,1999,200.0
0403010,Dothiepin HCl_Oral Soln 75mg/5ml S/F,dosulepin,2001,648.0
0403010,Dosulepin HCl_Liq Spec 25mg/5ml,dosulepin,2007,1091.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2004,518.0
0403010,Dosulepin HCl_Oral Soln 75mg/5ml S/F,dosulepin,2007,818.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2014,665897.0
0403010,Dosulepin HCl_Oral Soln 75mg/5ml S/F,dosulepin,2005,1079.0
0403010,Dosulepin HCl_Oral Soln 25mg/5ml,dosulepin,2013,386.0
0403010,Dosulepin HCl_Oral Susp 75mg/5ml,dosulepin,2015,33.0
0403010,Dosulepin HCl_Tab 25mg,dosulepin,2011,13.0
0403010,Dosulepin HCl_Liq Spec 25mg/5ml,dosulepin,2009,2491.0
0403010,Dosulepin HCl_Oral Soln 25mg/5ml,dosulepin,2014,410.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2013,636568.0
0403010,Dosulepin HCl_Liq Spec 250mg/5ml,dosulepin,2010,10.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2016,18.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2009,883509.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2006,1075891.0
0403010,Dosulepin HCl_Liq Spec 125mg/5ml,dosulepin,2011,3.0
0403010,Dothiepin HCl_Liq Spec 75mg/5ml,dosulepin,1998,200.0
0403010,Dothiepin HCl_Oral Soln 25mg/5ml S/F,dosulepin,1998,1300.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2003,1343518.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2008,963.0
0403010,Dothiepin HCl_Tab 75mg,dosulepin,2001,1452776.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2005,1174979.0
0403010,Dothiepin HCl_Tab 75mg,dosulepin,2002,1395533.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2004,1286243.0
0403010,Dothiepin HCl_Tab 75mg,dosulepin,1999,1458000.0
0403010,Dosulepin HCl_Liq Spec 20mg/5ml,dosulepin,2013,1.0
0403010,Dosulepin HCl_Oral Susp 25mg/5ml,dosulepin,2013,324.0
0403010,Dosulepin HCl_Liq Spec 50mg/5ml,dosulepin,2010,1.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2010,1045.0
0403010,Dosulepin HCl_Liq Spec 50mg/5ml,dosulepin,2012,1.0
0403010,Dosulepin HCl_Tab 25mg,dosulepin,2017,4.0
0403010,Dosulepin HCl_Oral Susp 25mg/5ml,dosulepin,2017,45.0
0403010,Dosulepin HCl_Liq Spec 10mg/5ml,dosulepin,2012,1.0
0403010,Dosulepin HCl_Tab 25mg,dosulepin,2010,2.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2013,641891.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2011,761180.0
0403010,Dothiepin HCl_Oral Soln 25mg/5ml S/F,dosulepin,2001,1266.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2009,894271.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2005,1090095.0
0403010,Dosulepin HCl_Liq Spec 250mg/5ml,dosulepin,2012,5.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2015,2.0
0403010,Dosulepin HCl_Oral Soln 75mg/5ml,dosulepin,2015,288.0
0403010,Dothiepin HCl_Oral Soln 75mg/5ml S/F,dosulepin,1999,800.0
0403010,Dosulepin HCl_Liq Spec 50mg/5ml,dosulepin,2011,2.0
0403010,Dothiepin HCl_Cap 25mg,dosulepin,1998,1280700.0
0403010,Dosulepin HCl_Liq Spec 100mg/5ml,dosulepin,2010,17.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2017,439178.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2010,830211.0
0403010,Dothiepin HCl_Oral Soln 75mg/5ml S/F,dosulepin,2000,637.0
0403010,Dosulepin HCl_Liq Spec 125mg/5ml,dosulepin,2012,3.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2007,1014836.0
0403010,Dosulepin HCl_Oral Soln 25mg/5ml S/F,dosulepin,2006,1920.0
0403010,Dosulepin HCl_Tab 25mg,dosulepin,2013,3.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2017,365713.0
0403010,Dosulepin HCl_Oral Soln 75mg/5ml,dosulepin,2016,246.0
0403010,Dosulepin HCl_Oral Soln 75mg/5ml,dosulepin,2013,79.0
0403010,Dosulepin HCl_Oral Susp 25mg/5ml,dosulepin,2015,49.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2010,834469.0
0403010,Dosulepin HCl_Oral Soln 75mg/5ml S/F,dosulepin,2006,1029.0
0403010,Dosulepin HCl_Liq Spec 25mg/5ml,dosulepin,2010,2001.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2006,1014498.0
0403010,Dosulepin HCl_Liq Spec 75mg/5ml,dosulepin,2012,612.0
0403010,Dosulepin HCl_Oral Soln 25mg/5ml,dosulepin,2015,366.0
0403010,Dosulepin HCl_Tab 75mg,dosulepin,2012,699229.0
0403010,Dosulepin HCl_Cap 25mg,dosulepin,2008,938088.0
0403010,Prothiaden_Cap 25mg,dosulepin,2008,26572.0
0403010,Prothiaden_Cap 25mg,dosulepin,2014,11908.0
0403010,Prothiaden_Cap 25mg,dosulepin,2006,44692.0
0403010,Prothiaden_Cap 25mg,dosulepin,2000,157280.0
0403010,Prothiaden_Cap 25mg,dosulepin,2007,37249.0
0403010,Prothiaden_Cap 25mg,dosulepin,2015,10199.0
0403010,Prothiaden_Cap 25mg,dosulepin,2005,50129.0
0403010,Prothiaden_Tab 75mg,dosulepin,2003,62361.0
0403010,Prothiaden_Cap 25mg,dosulepin,1998,277100.0
0403010,Prothiaden_Cap 25mg,dosulepin,2013,12165.0
0403010,Prothiaden_Tab 75mg,dosulepin,2015,5529.0
0403010,Prothiaden_Tab 75mg,dosulepin,1999,200500.0
0403010,Prothiaden_Cap 25mg,dosulepin,2003,64841.0
0403010,Prothiaden_Cap 25mg,dosulepin,2002,83161.0
0403010,Prothiaden_Tab 75mg,dosulepin,2016,5834.0
0403010,Prothiaden_Tab 75mg,dosulepin,2017,4894.0
0403010,Prothiaden_Tab 75mg,dosulepin,2013,13921.0
0403010,Prothiaden_Cap 25mg,dosulepin,2012,14236.0
0403010,Prothiaden_Tab 75mg,dosulepin,2010,22653.0
0403010,Prothiaden_Tab 75mg,dosulepin,2006,39097.0
0403010,Prothiaden_Tab 75mg,dosulepin,2014,9367.0
0403010,Prothiaden_Cap 25mg,dosulepin,2016,8924.0
0403010,Prothiaden_Cap 25mg,dosulepin,2011,16600.0
0403010,Prothiaden_Tab 75mg,dosulepin,2001,106070.0
0403010,Prothiaden_Tab 75mg,dosulepin,2007,35712.0
0403010,Prothiaden_Tab 75mg,dosulepin,2009,26594.0
0403010,Prothiaden_Tab 75mg,dosulepin,1998,285600.0
0403010,Prothiaden_Tab 75mg,dosulepin,2005,44189.0
0403010,Prothiaden_Tab 75mg,dosulepin,2011,19236.0
0403010,Prothiaden_Cap 25mg,dosulepin,2009,23511.0
0403010,Prothiaden_Tab 75mg,dosulepin,2004,51252.0
0403010,Prothiaden_Cap 25mg,dosulepin,2001,109791.0
0403010,Prothiaden_Cap 25mg,dosulepin,2004,57077.0
0403010,Prothiaden_Tab 75mg,dosulepin,2008,30604.0
0403010,Prothiaden_Tab 75mg,dosulepin,2000,157722.0
0403010,Prothiaden_Cap 25mg,dosulepin,2017,6771.0
0403010,Prothiaden_Tab 75mg,dosulepin,2012,16515.0
0403010,Prothiaden_Cap 25mg,dosulepin,2010,19694.0
0403010,Prothiaden_Cap 25mg,dosulepin,1999,286100.0
0403010,Prothiaden_Tab 75mg,dosulepin,2002,80452.0
0403010,Dothapax 75_Tab 75mg,dosulepin,2006,294.0
0403010,Dothapax 75_Tab 75mg,dosulepin,2008,78.0
0403010,Dothapax 75_Tab 75mg,dosulepin,1998,32300.0
0403010,Dothapax 25_Cap 25mg,dosulepin,2006,480.0
0403010,Dothapax 75_Tab 75mg,dosulepin,2004,5309.0
0403010,Dothapax 75_Tab 75mg,dosulepin,1999,25200.0
0403010,Dothapax 75_Tab 75mg,dosulepin,2005,3766.0
0403010,Dothapax 75_Tab 75mg,dosulepin,2000,16749.0
0403010,Dothapax 25_Cap 25mg,dosulepin,2003,5106.0
0403010,Dothapax 25_Cap 25mg,dosulepin,1998,34900.0
0403010,Dothapax 25_Cap 25mg,dosulepin,2008,72.0
0403010,Dothapax 25_Cap 25mg,dosulepin,2002,7406.0
0403010,Dothapax 25_Cap 25mg,dosulepin,2001,9816.0
0403010,Dothapax 75_Tab 75mg,dosulepin,2003,6320.0
0403010,Dothapax 25_Cap 25mg,dosulepin,2004,4959.0
0403010,Dothapax 25_Cap 25mg,dosulepin,1999,18800.0
0403010,Dothapax 25_Cap 25mg,dosulepin,2005,3208.0
0403010,Dothapax 75_Tab 75mg,dosulepin,2002,8582.0
0403010,Dothapax 75_Tab 75mg,dosulepin,2001,12302.0
0403010,Dothapax 75_Tab 75mg,dosulepin,2009,52.0
0403010,Dothapax 25_Cap 25mg,dosulepin,2000,10975.0
0403010,Prepadine_Tab 75mg,dosulepin,2003,3776.0
0403010,Prepadine_Tab 75mg,dosulepin,2012,1.0
0403010,Prepadine_Tab 75mg,dosulepin,2004,2295.0
0403010,Prepadine_Tab 75mg,dosulepin,2016,1.0
0403010,Prepadine_Tab 75mg,dosulepin,1999,12500.0
0403010,Prepadine_Tab 75mg,dosulepin,2001,8440.0
0403010,Prepadine_Cap 25mg,dosulepin,2002,5542.0
0403010,Prepadine_Tab 75mg,dosulepin,2000,10191.0
0403010,Prepadine_Cap 25mg,dosulepin,2003,3363.0
0403010,Prepadine_Cap 25mg,dosulepin,2000,8610.0
0403010,Prepadine_Tab 75mg,dosulepin,2011,7.0
0403010,Prepadine_Cap 25mg,dosulepin,1998,14200.0
0403010,Prepadine_Tab 75mg,dosulepin,2005,138.0
0403010,Prepadine_Cap 25mg,dosulepin,2004,1374.0
0403010,Prepadine_Cap 25mg,dosulepin,1999,13100.0
0403010,Prepadine_Tab 75mg,dosulepin,1998,15000.0
0403010,Prepadine_Tab 75mg,dosulepin,2013,2.0
0403010,Prepadine_Tab 75mg,dosulepin,2002,6052.0
0403010,Prepadine_Cap 25mg,dosulepin,2001,7533.0
0403010,Ken-Pro_Cap 25mg,dosulepin,1998,100.0
0403010,Ken-Pro_Cap 25mg,dosulepin,1999,300.0
0403010,Thaden_Cap 25mg,dosulepin,2001,73.0
0403010,Thaden_Tab 75mg,dosulepin,2001,62.0
0403010,Doxepin_Liq Spec 50mg/5ml,Other,2018,34.0
0403010,Doxepin_Cap 25mg,Other,2018,17352.0
0403010,Doxepin_Cap 10mg,Other,2018,77.0
0403010,Doxepin_Cap 50mg,Other,2018,9461.0
0403010,Doxepin_Cap 50mg,Other,2014,9843.0
0403010,Doxepin_Cap 10mg,Other,2015,110.0
0403010,Doxepin_Liq Spec 50mg/5ml,Other,2013,55.0
0403010,Doxepin_Liq Spec 50mg/5ml,Other,2011,32.0
0403010,Doxepin_Liq Spec 50mg/5ml,Other,2010,65.0
0403010,Doxepin_Liq Spec 50mg/5ml,Other,2014,41.0
0403010,Doxepin_Cap 10mg,Other,2017,95.0
0403010,Doxepin_Cap 25mg,Other,2014,22872.0
0403010,Doxepin_Cap 10mg,Other,2016,141.0
0403010,Doxepin_Cap 25mg,Other,2015,27122.0
0403010,Doxepin_Liq Spec 50mg/5ml,Other,2017,27.0
0403010,Doxepin_Cap 25mg,Other,2016,23584.0
0403010,Doxepin_Liq Spec 50mg/5ml,Other,2015,25.0
0403010,Doxepin_Cap 50mg,Other,2015,13091.0
0403010,Doxepin_Cap 25mg,Other,2017,19757.0
0403010,Doxepin_Cap 50mg,Other,2017,10677.0
0403010,Doxepin_Liq Spec 50mg/5ml,Other,2016,24.0
0403010,Doxepin_Liq Spec 50mg/5ml,Other,2012,30.0
0403010,Doxepin_Cap 50mg,Other,2016,11996.0
0403010,Sinequan_Cap 50mg,Other,1998,34900.0
0403010,Sinequan_Cap 10mg,Other,2010,58.0
0403010,Sinequan_Cap 50mg,Other,1999,33700.0
0403010,Sinequan_Cap 50mg,Other,2004,29008.0
0403010,Sinequan_Cap 25mg,Other,2004,48488.0
0403010,Sinequan_Cap 75mg,Other,2001,18637.0
0403010,Sinequan_Cap 75mg,Other,2005,17466.0
0403010,Sinequan_Cap 50mg,Other,2016,6.0
0403010,Sinequan_Cap 25mg,Other,2003,51852.0
0403010,Sinequan_Cap 25mg,Other,2015,1.0
0403010,Sinequan_Cap 75mg,Other,2016,1.0
0403010,Sinequan_Cap 25mg,Other,2006,38827.0
0403010,Sinequan_Cap 75mg,Other,2006,14875.0
0403010,Sinequan_Cap 75mg,Other,2004,18146.0
0403010,Sinequan_Cap 10mg,Other,2004,30583.0
0403010,Sinequan_Cap 10mg,Other,2003,31920.0
0403010,Sinequan_Cap 75mg,Other,2012,3.0
